,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
266,3,9,2,1,L,226,1,F,192,10.2026,1.176386,3.1278,1.181533,2.2008,1.16803,26.7066
267,3,9,3,1,F,192,1,F,192,11.5936,1.0,3.5738,1.0,2.4408,1.0,24.5342
268,3,9,4,1,F,192,1,F,192,12.2704,1.0,3.7906,1.0,2.5432,1.0,25.1782
269,3,9,5,1,F,192,1,F,192,12.2886,1.0,3.8084,1.0,2.5188,1.0,25.1436
270,3,9,6,1,F,192,1,F,192,11.5118,1.0,3.5316,1.0,2.3974,1.0,24.403
271,3,9,7,1,L,226,1,F,192,10.298,1.177238,3.0994,1.17797,2.2716,1.168604,26.8414
272,3,9,8,1,b,164,1,F,164,7.4846,1.0,2.2586,1.0,1.6722,1.0,18.6356
273,3,10,3,1,a,100,1,a,92,3.846,1.061726,1.1958,1.015387,0.8718,1.005965,11.645
274,3,10,4,1,b,164,1,d,164,6.6684,1.0,2.052,1.0,1.5264,1.0,17.7138
275,3,10,5,1,d,100,1,d,93,4.568,1.051095,1.4672,1.009678,0.9934,1.002617,12.4742
276,3,10,6,1,b,164,1,d,164,6.8448,1.0,2.1054,1.0,1.5474,1.0,17.9218
277,3,10,7,1,a,100,1,a,100,3.9872,1.0,1.2276,1.0,0.8794,1.0,11.7158
278,4,1,2,0,d,160,0,g,162,118.2124,0.988402,26.6058,0.998158,63.3196,0.984513,101.3814
279,4,1,3,0,F,432,0,F,432,203.0698,1.0,34.2544,1.0,74.7708,1.0,166.6036
280,4,1,4,0,F,432,0,F,432,105.2638,1.0,13.206,1.0,26.8168,1.0,96.815
281,4,1,5,1,F,192,1,F,192,54.9058,1.0,11.6678,1.0,15.795,1.0,54.0814
282,4,1,6,1,F,192,1,F,192,34.7076,1.0,6.4072,1.0,11.4932,1.0,40.5618
283,4,1,7,1,F,192,1,F,192,20.8992,1.0,3.8646,1.0,6.67,1.0,31.3832
284,4,1,8,1,F,192,1,F,192,12.0268,1.0,3.6302,1.0,2.96,1.0,25.0908
285,4,1,9,1,a,100,1,F,92,3.9098,1.063942,1.2756,1.013013,0.8586,1.003261,11.7664
286,4,2,0,0,g,307,0,a,288,191.0692,1.065971,39.0178,1.066354,93.2834,1.06598,169.875
287,4,2,1,0,d,160,0,g,162,117.9986,0.988447,26.5448,0.998267,63.158,0.984471,101.2364
288,4,2,2,0,g,307,0,a,300,201.8394,1.023519,42.078,1.023984,100.1418,1.023099,172.5102
289,4,2,3,0,F,432,0,F,432,202.6294,1.0,33.9534,1.0,75.1026,1.0,166.3166
290,4,2,4,0,F,432,0,F,432,115.205,1.0,14.944,1.0,30.5464,1.0,103.6118
291,4,2,5,0,F,432,0,F,432,65.9854,1.0,7.3234,1.0,14.4846,1.0,72.1984
292,4,2,6,1,F,192,1,F,192,39.784,1.0,7.356,1.0,13.3514,1.0,43.928
293,4,2,7,1,F,192,1,F,192,24.5186,1.0,4.432,1.0,8.0056,1.0,33.7726
294,4,2,8,1,F,192,1,F,192,14.8116,1.0,4.2282,1.0,4.1816,1.0,27.6424
295,4,2,9,1,L,226,1,F,192,8.6154,1.177728,2.7708,1.176122,1.825,1.155507,24.8132
296,4,3,0,0,F,432,0,F,432,158.9746,1.0,23.156,1.0,49.7912,1.0,133.949
297,4,3,1,0,F,432,0,F,432,203.1582,1.0,34.2716,1.0,75.0214,1.0,166.719
298,4,3,2,0,F,432,0,F,432,203.3154,1.0,34.189,1.0,75.051,1.0,166.7736
299,4,3,3,0,F,432,0,F,432,159.0408,1.0,23.152,1.0,49.9502,1.0,134.0122
300,4,3,4,0,F,432,0,F,432,105.0904,1.0,13.16,1.0,26.87,1.0,96.7182
301,4,3,5,0,F,432,0,F,432,66.0904,1.0,7.3266,1.0,14.6044,1.0,72.219
302,4,3,6,1,F,192,1,F,192,42.067,1.0,7.944,1.0,13.9364,1.0,45.5308
303,4,3,7,1,F,192,1,F,192,26.6074,1.0,4.8312,1.0,8.7714,1.0,35.1542
304,4,3,8,1,F,192,1,F,192,16.6498,1.0,3.0742,1.0,5.335,1.0,28.5056
305,4,3,9,1,F,192,1,F,192,9.5736,1.0,3.0434,1.0,2.0334,1.0,22.5546
306,4,4,0,0,F,432,0,F,432,82.0104,1.0,9.5482,1.0,19.1322,1.0,81.9414
307,4,4,1,0,F,432,0,F,432,105.5656,1.0,13.2714,1.0,26.9872,1.0,97.07
308,4,4,2,0,F,432,0,F,432,115.426,1.0,14.921,1.0,30.4768,1.0,103.674
309,4,4,3,0,F,432,0,F,432,105.3672,1.0,13.2402,1.0,26.8804,1.0,96.9516
310,4,4,4,0,F,432,0,F,432,82.0424,1.0,9.5778,1.0,19.3676,1.0,81.992
311,4,4,5,0,F,432,1,F,192,54.654,1.05574,11.8362,0.548808,15.457,0.819033,67.945
312,4,4,6,1,F,192,1,F,192,39.794,1.0,7.395,1.0,13.2378,1.0,43.9534
313,4,4,7,1,F,192,1,F,192,26.6466,1.0,4.8826,1.0,8.727,1.0,35.1744
314,4,4,8,1,F,192,1,F,192,17.2986,1.0,3.1832,1.0,5.5702,1.0,28.9578
315,4,4,9,1,F,192,1,F,192,10.266,1.0,3.2168,1.0,2.1762,1.0,23.2706
316,4,4,10,1,d,100,1,d,100,3.955,1.0,1.2966,1.0,0.9116,1.0,11.7306
317,4,5,0,1,F,192,1,F,192,45.7034,1.0,8.8106,1.0,14.8202,1.0,47.91
318,4,5,1,0,F,432,1,F,192,54.8072,1.056062,11.6722,0.547917,15.7328,0.819714,67.997
319,4,5,2,0,F,432,0,F,432,66.4058,1.0,7.4544,1.0,14.5294,1.0,72.447
320,4,5,3,0,F,432,0,F,432,66.1968,1.0,7.371,1.0,14.688,1.0,72.324
321,4,5,4,1,F,192,1,F,192,54.7674,1.0,11.7268,1.0,15.6364,1.0,54.0298
322,4,5,5,1,F,192,1,F,192,45.4906,1.0,8.6922,1.0,14.5466,1.0,47.753
323,4,5,6,1,F,192,1,F,192,34.8264,1.0,6.5088,1.0,11.4874,1.0,40.677
324,4,5,7,1,F,192,1,F,192,24.457,1.0,4.3524,1.0,8.0304,1.0,33.7038
325,4,5,8,1,F,192,1,F,192,16.7174,1.0,3.074,1.0,5.3008,1.0,28.5034
326,4,5,9,1,F,192,1,F,192,10.279,1.0,3.2384,1.0,2.2296,1.0,23.3446
327,4,5,10,1,d,100,1,d,100,4.131,1.0,1.3726,1.0,0.9378,1.0,11.941
328,4,6,0,1,F,192,1,F,192,27.3622,1.0,4.9678,1.0,9.0756,1.0,35.6784
329,4,6,1,1,F,192,1,F,192,34.6994,1.0,6.43,1.0,11.4616,1.0,40.5714
330,4,6,2,1,F,192,1,F,192,40.055,1.0,7.4942,1.0,13.2736,1.0,44.127
331,4,6,3,1,F,192,1,F,192,41.9492,1.0,7.923,1.0,13.9328,1.0,45.4374
332,4,6,4,1,F,192,1,F,192,39.9812,1.0,7.4744,1.0,13.2678,1.0,44.0712
333,4,6,5,1,F,192,1,F,192,34.7992,1.0,6.4162,1.0,11.4554,1.0,40.5744
334,4,6,6,1,F,192,1,F,192,27.429,1.0,5.003,1.0,8.9916,1.0,35.7176
335,4,6,7,1,F,192,1,F,192,21.0994,1.0,3.852,1.0,6.8664,1.0,31.5202
336,4,6,8,1,F,192,1,F,192,14.6708,1.0,4.1348,1.0,4.2392,1.0,27.5516
337,4,6,9,1,L,226,1,F,192,9.5486,1.177366,2.9862,1.179024,2.029,1.162445,26.0032
338,4,6,10,1,d,100,1,d,100,3.8746,1.0,1.2932,1.0,0.878,1.0,11.6556
339,4,7,0,1,F,192,1,F,192,16.5728,1.0,3.0334,1.0,5.2466,1.0,28.4272
340,4,7,1,1,F,192,1,F,192,21.3046,1.0,3.8442,1.0,6.9562,1.0,31.6612
341,4,7,2,1,F,192,1,F,192,24.467,1.0,4.3758,1.0,8.0132,1.0,33.7302
342,4,7,3,1,F,192,1,F,192,26.8402,1.0,4.8826,1.0,8.836,1.0,35.306
343,4,7,4,1,F,192,1,F,192,26.671,1.0,4.854,1.0,8.717,1.0,35.2216
344,4,7,5,1,F,192,1,F,192,24.7214,1.0,4.5312,1.0,8.0426,1.0,33.9102
345,4,7,6,1,F,192,1,F,192,21.006,1.0,3.792,1.0,6.8562,1.0,31.4116
346,4,7,7,1,F,192,1,F,192,16.5898,1.0,3.0556,1.0,5.3078,1.0,28.4356
347,4,7,8,1,F,192,1,F,192,12.1056,1.0,3.6358,1.0,2.9818,1.0,25.2326
348,4,7,9,1,F,192,1,F,192,8.5858,1.0,2.6872,1.0,1.8756,1.0,21.4242
349,4,8,0,1,F,192,1,F,192,9.081,1.0,2.8534,1.0,1.9448,1.0,22.0038
350,4,8,1,1,F,192,1,F,192,11.9868,1.0,3.6012,1.0,2.9912,1.0,25.0566
351,4,8,2,1,F,192,1,F,192,14.7928,1.0,4.242,1.0,4.2208,1.0,27.6714
352,4,8,3,1,F,192,1,F,192,16.6604,1.0,3.0312,1.0,5.3306,1.0,28.5058
353,4,8,4,1,F,192,1,F,192,17.5722,1.0,3.2074,1.0,5.596,1.0,29.129
354,4,8,5,1,F,192,1,F,192,16.7368,1.0,3.0646,1.0,5.3782,1.0,28.5578
355,4,8,6,1,F,192,1,F,192,14.7144,1.0,4.1548,1.0,4.1514,1.0,27.5312
356,4,8,7,1,F,192,1,F,192,12.084,1.0,3.6368,1.0,2.973,1.0,25.2096
357,4,8,8,1,F,192,1,F,192,9.201,1.0,2.8944,1.0,1.964,1.0,22.172
358,4,8,9,1,a,100,1,F,100,4.089,1.0,1.2698,1.0,0.93,1.0,11.8502
359,4,9,1,1,a,100,1,F,92,3.9416,1.061752,1.256,1.012739,0.871,1.005741,11.8044
360,4,9,2,1,F,192,1,F,192,8.5778,1.0,2.6864,1.0,1.876,1.0,21.4072
361,4,9,3,1,L,226,1,F,192,9.6134,1.177523,3.037,1.18189,2.0106,1.160251,26.1214
362,4,9,4,1,F,192,1,F,192,10.1724,1.0,3.2126,1.0,2.1556,1.0,23.191
363,4,9,5,1,F,192,1,F,192,10.2204,1.0,3.233,1.0,2.1868,1.0,23.2354
364,4,9,6,1,F,192,1,F,192,9.4564,1.0,3.0022,1.0,2.0114,1.0,22.4406
365,4,9,7,1,L,226,1,F,192,8.558,1.177822,2.6924,1.175011,1.8984,1.159292,24.7866
366,4,9,8,1,a,100,1,F,100,4.0618,1.0,1.2672,1.0,0.9124,1.0,11.835
367,4,10,4,1,d,100,1,d,92,3.5992,1.055846,1.1742,1.014137,0.8662,1.006696,11.4342
368,4,10,5,1,d,100,1,d,92,3.812,1.058552,1.2638,1.011711,0.8594,1.005353,11.696
369,4,10,6,1,d,100,1,d,93,3.7388,1.038034,1.2224,1.005236,0.8628,1.000232,11.5622
370,5,1,2,0,d,160,0,g,162,130.5734,0.985867,32.0202,0.994291,78.4422,0.987265,112.3672
371,5,1,3,0,F,432,0,F,432,229.2278,1.0,35.9762,1.0,89.826,1.0,183.7702
372,5,1,4,0,F,432,0,F,432,119.5868,1.0,12.801,1.0,30.0588,1.0,104.6518
373,5,1,5,1,F,192,1,F,192,59.7266,1.0,12.5234,1.0,16.5018,1.0,57.0484
374,5,1,6,1,F,192,1,F,192,38.2222,1.0,6.7398,1.0,12.4448,1.0,42.693
375,5,1,7,1,F,192,1,F,192,23.2172,1.0,3.9088,1.0,7.3364,1.0,32.698
376,5,1,8,1,F,192,1,F,192,13.3414,1.0,3.904,1.0,3.3504,1.0,26.1408
377,5,1,9,1,b,164,1,F,164,7.1056,1.0,2.2022,1.0,1.5198,1.0,18.128
378,5,2,0,0,g,307,0,a,288,213.5912,1.066031,46.2156,1.066008,116.7802,1.06614,190.1562
379,5,2,1,0,d,160,0,g,162,130.4028,0.985862,31.8732,0.994227,78.1544,0.987218,112.2172
380,5,2,2,0,g,307,0,a,300,225.061,1.023258,49.8894,1.022762,124.8994,1.023344,192.8274
381,5,2,3,0,F,432,0,F,432,228.2292,1.0,35.632,1.0,89.6472,1.0,183.0892
382,5,2,4,0,F,432,0,F,432,131.3962,1.0,14.5392,1.0,34.794,1.0,112.5912
383,5,2,5,0,F,432,0,F,432,74.425,1.0,6.7902,1.0,15.4896,1.0,76.2274
384,5,2,6,1,F,192,1,F,192,43.5752,1.0,7.7456,1.0,14.3024,1.0,46.2962
385,5,2,7,1,F,192,1,F,192,26.9176,1.0,4.5622,1.0,8.5946,1.0,35.1348
386,5,2,8,1,F,192,1,F,192,16.5164,1.0,4.5744,1.0,4.8308,1.0,28.8746
387,5,2,9,1,L,226,1,F,192,9.4452,1.177021,2.8812,1.175621,1.9298,1.15898,25.6696
388,5,3,0,0,F,432,0,F,432,180.1678,1.0,23.3648,1.0,58.0666,1.0,146.4536
389,5,3,1,0,F,432,0,F,432,228.9046,1.0,35.833,1.0,89.3798,1.0,183.4566
390,5,3,2,0,F,432,0,F,432,229.0444,1.0,35.6916,1.0,89.522,1.0,183.5276
391,5,3,3,0,F,432,0,F,432,180.4478,1.0,23.3672,1.0,58.433,1.0,146.707
392,5,3,4,0,F,432,0,F,432,119.7694,1.0,12.7014,1.0,30.2012,1.0,104.7768
393,5,3,5,0,F,432,0,F,432,74.595,1.0,6.8328,1.0,15.5314,1.0,76.3468
394,5,3,6,1,F,192,1,F,192,46.0258,1.0,8.3686,1.0,14.8924,1.0,47.9356
395,5,3,7,1,F,192,1,F,192,29.0746,1.0,5.0086,1.0,9.377,1.0,36.6228
396,5,3,8,1,F,192,1,F,192,18.4562,1.0,3.1316,1.0,5.7054,1.0,29.4368
397,5,3,9,1,F,192,1,F,192,10.3816,1.0,3.2022,1.0,2.1286,1.0,23.2254
398,5,3,10,1,a,100,1,a,92,3.7,1.06173,1.2182,1.019373,0.8146,1.008593,11.4508
399,5,4,0,0,F,432,0,F,432,92.5542,1.0,8.997,1.0,20.6692,1.0,87.2602
400,5,4,1,0,F,432,0,F,432,119.8014,1.0,12.7762,1.0,30.365,1.0,104.8514
401,5,4,2,0,F,432,0,F,432,131.6586,1.0,14.434,1.0,34.5866,1.0,112.6712
402,5,4,3,0,F,432,0,F,432,119.8006,1.0,12.775,1.0,30.1442,1.0,104.7894
403,5,4,4,0,F,432,0,F,432,92.8554,1.0,9.0842,1.0,20.9488,1.0,87.5424
404,5,4,5,0,F,432,1,F,192,59.76,1.089247,12.5628,0.480004,16.3,0.802528,71.732
405,5,4,6,1,F,192,1,F,192,43.837,1.0,7.7266,1.0,14.3164,1.0,46.4194
406,5,4,7,1,F,192,1,F,192,29.2092,1.0,5.0886,1.0,9.2936,1.0,36.7262
407,5,4,8,1,F,192,1,F,192,19.0292,1.0,3.2414,1.0,5.9834,1.0,29.9144
408,5,4,9,1,F,192,1,F,192,11.304,1.0,3.4376,1.0,2.4092,1.0,24.151
409,5,4,10,1,b,164,1,d,164,6.2752,1.0,2.0028,1.0,1.387,1.0,17.1696
410,5,5,0,1,F,192,1,F,192,49.405,1.0,9.2936,1.0,15.206,1.0,50.1662
411,5,5,1,0,F,432,1,F,192,59.6028,1.089103,12.4272,0.480462,16.3838,0.803025,71.6884
412,5,5,2,0,F,432,0,F,432,74.96,1.0,6.8828,1.0,15.5154,1.0,76.56
413,5,5,3,0,F,432,0,F,432,74.4898,1.0,6.832,1.0,15.5444,1.0,76.2464
414,5,5,4,1,F,192,1,F,192,59.7798,1.0,12.6018,1.0,16.3816,1.0,57.0862
415,5,5,5,1,F,192,1,F,192,49.038,1.0,9.2658,1.0,14.8642,1.0,49.8556
416,5,5,6,1,F,192,1,F,192,38.5988,1.0,6.8258,1.0,12.541,1.0,42.964
417,5,5,7,1,F,192,1,F,192,26.8342,1.0,4.5332,1.0,8.629,1.0,35.1156
418,5,5,8,1,F,192,1,F,192,18.2416,1.0,3.0404,1.0,5.668,1.0,29.3058
419,5,5,9,1,F,192,1,F,192,11.3206,1.0,3.3862,1.0,2.4778,1.0,24.1824
420,5,5,10,1,d,100,1,d,100,4.5652,1.0,1.474,1.0,0.9814,1.0,12.3132
421,5,6,0,1,F,192,1,F,192,29.8456,1.0,5.0966,1.0,9.717,1.0,37.1124
422,5,6,1,1,F,192,1,F,192,38.2894,1.0,6.7094,1.0,12.545,1.0,42.7604
423,5,6,2,1,F,192,1,F,192,43.9688,1.0,7.8576,1.0,14.2736,1.0,46.5198
424,5,6,3,1,F,192,1,F,192,45.9334,1.0,8.2864,1.0,14.7894,1.0,47.819
425,5,6,4,1,F,192,1,F,192,44.119,1.0,7.9136,1.0,14.431,1.0,46.6548
426,5,6,5,1,F,192,1,F,192,38.2926,1.0,6.704,1.0,12.428,1.0,42.7168
427,5,6,6,1,F,192,1,F,192,29.9682,1.0,5.179,1.0,9.5196,1.0,37.1818
428,5,6,7,1,F,192,1,F,192,23.4118,1.0,3.8962,1.0,7.5114,1.0,32.8044
429,5,6,8,1,F,192,1,F,192,16.397,1.0,4.4648,1.0,4.8688,1.0,28.77
430,5,6,9,1,F,192,1,F,192,10.2802,1.0,3.1598,1.0,2.1314,1.0,23.1428
431,5,6,10,1,b,164,1,d,164,6.2466,1.0,1.9634,1.0,1.3678,1.0,17.1642
432,5,7,0,1,F,192,1,F,192,18.1638,1.0,3.0822,1.0,5.6558,1.0,29.2828
433,5,7,1,1,F,192,1,F,192,23.4616,1.0,3.9426,1.0,7.5964,1.0,32.8564
434,5,7,2,1,F,192,1,F,192,26.9448,1.0,4.572,1.0,8.6752,1.0,35.2138
435,5,7,3,1,F,192,1,F,192,29.3016,1.0,5.0816,1.0,9.431,1.0,36.7742
436,5,7,4,1,F,192,1,F,192,29.1902,1.0,5.0038,1.0,9.3366,1.0,36.6688
437,5,7,5,1,F,192,1,F,192,27.2002,1.0,4.634,1.0,8.6842,1.0,35.3516
438,5,7,6,1,F,192,1,F,192,23.2382,1.0,3.9124,1.0,7.3994,1.0,32.697
439,5,7,7,1,F,192,1,F,192,18.1464,1.0,3.1146,1.0,5.6048,1.0,29.2798
440,5,7,8,1,F,192,1,F,192,13.4658,1.0,3.8874,1.0,3.4182,1.0,26.2856
441,5,7,9,1,L,226,1,F,192,9.288,1.177218,2.8808,1.174535,1.9344,1.161187,25.488
442,5,7,10,1,a,100,1,a,100,3.7882,1.0,1.191,1.0,0.8142,1.0,11.4304
443,5,8,0,1,L,226,1,F,192,9.802,1.176903,3.0168,1.176014,1.9838,1.158887,26.0852
444,5,8,1,1,F,192,1,F,192,13.4782,1.0,3.9442,1.0,3.3658,1.0,26.276
445,5,8,2,1,F,192,1,F,192,16.5482,1.0,4.5512,1.0,4.8478,1.0,28.886
446,5,8,3,1,F,192,1,F,192,18.3018,1.0,3.1012,1.0,5.7162,1.0,29.4004
447,5,8,4,1,F,192,1,F,192,19.2332,1.0,3.3046,1.0,5.9584,1.0,30.0238
448,5,8,5,1,F,192,1,F,192,18.3806,1.0,3.0972,1.0,5.7496,1.0,29.4378
449,5,8,6,1,F,192,1,F,192,16.4858,1.0,4.502,1.0,4.844,1.0,28.8408
450,5,8,7,1,F,192,1,F,192,13.479,1.0,3.8916,1.0,3.458,1.0,26.249
451,5,8,8,1,F,192,1,F,192,9.997,1.0,3.0378,1.0,2.0524,1.0,22.8278
452,5,8,9,1,L,226,1,F,192,7.8138,1.178633,2.3984,1.171448,1.6762,1.151295,23.573
453,5,9,1,1,F,192,1,F,192,7.9808,1.0,2.4554,1.0,1.716,1.0,20.6062
454,5,9,2,1,L,226,1,F,192,9.3098,1.176717,2.8616,1.175147,1.9302,1.162677,25.517
455,5,9,3,1,F,192,1,F,192,10.4656,1.0,3.2252,1.0,2.1298,1.0,23.3188
456,5,9,4,1,F,192,1,F,192,11.1978,1.0,3.3958,1.0,2.3634,1.0,24.09
457,5,9,5,1,F,192,1,F,192,11.286,1.0,3.4434,1.0,2.4412,1.0,24.1506
458,5,9,6,1,F,192,1,F,192,10.2456,1.0,3.154,1.0,2.1144,1.0,23.143
459,5,9,7,1,L,226,1,F,192,9.4382,1.177004,2.886,1.176438,1.9934,1.163038,25.7058
460,5,9,8,1,b,164,1,F,164,6.8924,1.0,2.118,1.0,1.4882,1.0,17.9252
461,5,10,3,1,a,100,1,a,92,3.6604,1.061086,1.139,1.016155,0.8208,1.008528,11.3816
462,5,10,4,1,b,164,1,d,164,6.2234,1.0,1.9548,1.0,1.4002,1.0,17.0856
463,5,10,5,1,d,100,1,d,93,4.227,1.048687,1.3702,1.012115,0.9014,1.004659,12.0316
464,5,10,6,1,b,164,1,d,164,6.1932,1.0,1.9038,1.0,1.3668,1.0,17.0888
465,5,10,7,1,a,100,1,a,100,3.7162,1.0,1.1866,1.0,0.7976,1.0,11.3602
466,6,1,2,0,d,160,0,g,162,120.2398,0.987816,26.1696,0.997761,64.5038,0.984866,102.457
467,6,1,3,0,F,432,0,F,432,200.8354,1.0,31.865,1.0,72.6472,1.0,163.9438
468,6,1,4,0,F,432,0,F,432,101.5464,1.0,11.703,1.0,24.543,1.0,93.846
469,6,1,5,1,F,192,1,F,192,51.8328,1.0,10.2938,1.0,12.7546,1.0,51.2096
470,6,1,6,1,F,192,1,F,192,32.0006,1.0,5.4948,1.0,10.0004,1.0,38.44
471,6,1,7,1,F,192,1,F,192,18.696,1.0,3.1134,1.0,5.7608,1.0,29.6756
472,6,1,8,1,F,192,1,F,192,10.6286,1.0,2.9652,1.0,2.6544,1.0,23.6008
473,6,1,9,1,a,100,1,F,92,3.344,1.054366,1.0052,1.012734,0.6854,1.003793,11.0212
474,6,2,0,0,g,307,0,a,288,194.7092,1.065989,37.5366,1.066394,95.0418,1.065971,171.5394
475,6,2,1,0,d,160,0,g,162,120.0566,0.987829,25.9702,0.997944,64.285,0.984783,102.223
476,6,2,2,0,g,307,0,a,300,205.6678,1.023478,40.6448,1.024466,101.9744,1.023114,174.391
477,6,2,3,0,F,432,0,F,432,200.2354,1.0,31.6728,1.0,72.4442,1.0,163.526
478,6,2,4,0,F,432,0,F,432,111.9188,1.0,13.2318,1.0,28.4268,1.0,100.6324
479,6,2,5,0,F,432,0,F,432,62.1156,1.0,6.4366,1.0,12.7998,1.0,69.4414
480,6,2,6,1,F,192,1,F,192,36.6604,1.0,6.2944,1.0,11.3356,1.0,41.4552
481,6,2,7,1,F,192,1,F,192,21.9464,1.0,3.6838,1.0,6.7818,1.0,31.8428
482,6,2,8,1,F,192,1,F,192,13.1884,1.0,3.489,1.0,3.7836,1.0,26.118
483,6,2,9,1,F,192,1,F,192,7.2584,1.0,2.177,1.0,1.4378,1.0,19.775
484,6,3,0,0,F,432,0,F,432,155.5,1.0,21.1346,1.0,46.8774,1.0,130.583
485,6,3,1,0,F,432,0,F,432,201.0484,1.0,31.9036,1.0,72.4944,1.0,164.083
486,6,3,2,0,F,432,0,F,432,200.881,1.0,31.7866,1.0,72.3296,1.0,163.8364
487,6,3,3,0,F,432,0,F,432,155.4378,1.0,21.0114,1.0,46.9998,1.0,130.5644
488,6,3,4,0,F,432,0,F,432,101.691,1.0,11.699,1.0,24.7434,1.0,93.901
489,6,3,5,0,F,432,0,F,432,62.0492,1.0,6.418,1.0,12.8042,1.0,69.4124
490,6,3,6,1,F,192,1,F,192,38.699,1.0,6.7816,1.0,11.6802,1.0,42.7744
491,6,3,7,1,F,192,1,F,192,23.774,1.0,4.0532,1.0,7.3646,1.0,33.0764
492,6,3,8,1,F,192,1,F,192,14.7202,1.0,2.4916,1.0,4.5176,1.0,26.8902
493,6,3,9,1,L,226,1,F,192,8.146,1.178615,2.4258,1.1705,1.6154,1.149932,24.1186
494,6,4,0,0,F,432,0,F,432,77.6342,1.0,8.2962,1.0,17.0118,1.0,78.8288
495,6,4,1,0,F,432,0,F,432,101.7436,1.0,11.7542,1.0,24.7142,1.0,93.9602
496,6,4,2,0,F,432,0,F,432,112.2632,1.0,13.197,1.0,28.2324,1.0,100.7138
497,6,4,3,0,F,432,0,F,432,101.7994,1.0,11.8336,1.0,24.6756,1.0,94.0142
498,6,4,4,0,F,432,0,F,432,77.8506,1.0,8.3358,1.0,17.188,1.0,79.0068
499,6,4,5,0,F,432,1,F,192,51.762,1.033465,10.253,0.537228,12.7266,0.827181,64.877
500,6,4,6,1,F,192,1,F,192,36.6998,1.0,6.3976,1.0,11.3672,1.0,41.5638
501,6,4,7,1,F,192,1,F,192,23.9834,1.0,4.0564,1.0,7.4648,1.0,33.1798
502,6,4,8,1,F,192,1,F,192,15.3634,1.0,2.6258,1.0,4.7362,1.0,27.3762
503,6,4,9,1,F,192,1,F,192,8.9226,1.0,2.6052,1.0,1.9102,1.0,21.7512
504,6,4,10,1,d,100,1,d,100,3.4308,1.0,1.0956,1.0,0.7158,1.0,11.056
505,6,5,0,1,F,192,1,F,192,41.6414,1.0,7.566,1.0,11.804,1.0,44.651
506,6,5,1,0,F,432,1,F,192,51.5056,1.033177,10.1962,0.537279,12.8116,0.827141,64.7208
507,6,5,2,0,F,432,0,F,432,62.42,1.0,6.4488,1.0,12.8562,1.0,69.6508
508,6,5,3,0,F,432,0,F,432,62.2138,1.0,6.3818,1.0,12.8346,1.0,69.4658
509,6,5,4,1,F,192,1,F,192,51.888,1.0,10.3574,1.0,12.857,1.0,51.2924
510,6,5,5,1,F,192,1,F,192,41.6138,1.0,7.5262,1.0,11.5946,1.0,44.5848
511,6,5,6,1,F,192,1,F,192,32.3236,1.0,5.556,1.0,10.0564,1.0,38.6552
512,6,5,7,1,F,192,1,F,192,21.8584,1.0,3.6766,1.0,6.8344,1.0,31.8094
513,6,5,8,1,F,192,1,F,192,14.5988,1.0,2.4488,1.0,4.436,1.0,26.7468
514,6,5,9,1,F,192,1,F,192,8.9308,1.0,2.6236,1.0,1.9178,1.0,21.7988
515,6,5,10,1,d,100,1,d,100,3.4746,1.0,1.0792,1.0,0.7244,1.0,11.1326
516,6,6,0,1,F,192,1,F,192,24.49,1.0,4.1354,1.0,7.6152,1.0,33.486
517,6,6,1,1,F,192,1,F,192,32.0068,1.0,5.425,1.0,9.965,1.0,38.4208
518,6,6,2,1,F,192,1,F,192,36.9324,1.0,6.447,1.0,11.3506,1.0,41.6498
519,6,6,3,1,F,192,1,F,192,38.513,1.0,6.833,1.0,11.555,1.0,42.6882
520,6,6,4,1,F,192,1,F,192,37.0038,1.0,6.4298,1.0,11.3996,1.0,41.716
521,6,6,5,1,F,192,1,F,192,32.0266,1.0,5.4584,1.0,9.9932,1.0,38.4488
522,6,6,6,1,F,192,1,F,192,24.6444,1.0,4.2322,1.0,7.6072,1.0,33.6356
523,6,6,7,1,F,192,1,F,192,18.9126,1.0,3.119,1.0,5.8824,1.0,29.8382
524,6,6,8,1,F,192,1,F,192,13.156,1.0,3.4158,1.0,3.8648,1.0,26.058
525,6,6,9,1,L,226,1,F,192,8.0138,1.178617,2.3526,1.166709,1.6218,1.145024,23.9432
526,6,6,10,1,d,100,1,d,100,3.3952,1.0,1.055,1.0,0.694,1.0,11.016
527,6,7,0,1,F,192,1,F,192,14.5454,1.0,2.4388,1.0,4.4212,1.0,26.7118
528,6,7,1,1,F,192,1,F,192,19.094,1.0,3.2274,1.0,6.008,1.0,29.9772
529,6,7,2,1,F,192,1,F,192,21.928,1.0,3.6612,1.0,6.9092,1.0,31.8508
530,6,7,3,1,F,192,1,F,192,24.0096,1.0,4.1226,1.0,7.4896,1.0,33.2332
531,6,7,4,1,F,192,1,F,192,24.0338,1.0,4.0898,1.0,7.4466,1.0,33.1912
532,6,7,5,1,F,192,1,F,192,22.123,1.0,3.7258,1.0,6.85,1.0,31.939
533,6,7,6,1,F,192,1,F,192,18.8646,1.0,3.1434,1.0,5.8348,1.0,29.7734
534,6,7,7,1,F,192,1,F,192,14.6022,1.0,2.4784,1.0,4.4644,1.0,26.7696
