,Layer,U,V,Type,Shape,cells,cmssw_type,cmssw_shape,cmssw_cells,nHitsTotal,corrFactorTotal,nHistsToA,corrFactorToA,nHitsBXM1,corrFactorBXM1,EvSize
268,3,9,4,1,F,192,1,F,192,12.4306,1.0,3.7104,1.0,2.803,1.0,25.3398
269,3,9,5,1,F,192,1,F,192,12.5414,1.0,3.7086,1.0,2.9522,1.0,25.4214
270,3,9,6,1,F,192,1,F,192,11.4396,1.0,3.507,1.0,2.4102,1.0,24.3576
271,3,9,7,1,L,226,1,F,192,10.2314,1.175831,3.1184,1.180798,2.2054,1.169402,26.7586
272,3,9,8,1,b,164,1,F,192,7.3576,0.856584,2.2104,0.897485,1.6244,0.922064,17.2694
273,3,10,3,1,a,100,1,a,155,3.985,0.662986,1.1332,0.708789,0.851,0.723854,10.1344
274,3,10,4,1,b,164,1,b,185,6.6634,0.890266,1.9334,0.948898,1.4324,0.963837,16.7494
275,3,10,5,1,d,100,1,d,189,4.5878,0.554689,1.381,0.64475,0.9904,0.687803,10.0478
276,3,10,6,1,b,164,1,b,185,6.6496,0.889557,1.9624,0.948838,1.4248,0.968557,16.7736
277,3,10,7,1,a,100,1,a,154,3.906,0.664619,1.139,0.708165,0.852,0.728638,10.0896
278,4,1,2,0,d,160,0,d,157,97.5774,1.020222,21.11,1.009578,46.718,1.021075,87.3564
279,4,1,3,0,F,432,0,F,432,205.6258,1.0,31.7854,1.0,75.0294,1.0,166.8216
280,4,1,4,0,F,432,0,F,432,106.2968,1.0,11.729,1.0,26.133,1.0,96.5444
281,4,1,5,0,F,432,0,F,432,58.3906,1.0,5.5136,1.0,11.9226,1.0,66.9894
282,4,1,6,1,F,192,1,F,192,36.0808,1.0,6.249,1.0,11.5612,1.0,41.192
283,4,1,7,1,F,192,1,F,192,20.8916,1.0,5.4946,1.0,6.7106,1.0,32.2302
284,4,1,8,1,F,192,1,F,192,12.6344,1.0,3.527,1.0,3.5094,1.0,25.675
285,4,1,9,1,a,100,1,F,192,3.9938,0.562322,1.2458,0.656767,0.8904,0.694519,9.619
286,4,2,0,0,g,307,0,g,294,181.508,1.044217,36.3498,1.044473,83.0128,1.044167,158.6404
287,4,2,1,0,d,160,0,d,157,97.367,1.020227,20.7518,1.008761,46.6608,1.021148,87.1092
288,4,2,2,0,g,307,0,g,293,178.8752,1.047875,36.5178,1.04773,82.3082,1.047638,157.5136
289,4,2,3,0,F,432,0,F,432,205.6342,1.0,32.0444,1.0,74.7272,1.0,166.9184
290,4,2,4,0,F,432,0,F,432,116.4908,1.0,13.2222,1.0,29.601,1.0,103.2108
291,4,2,5,0,F,432,0,F,432,66.38,1.0,6.4708,1.0,13.7818,1.0,71.7564
292,4,2,6,1,F,192,1,F,192,41.0156,1.0,7.0748,1.0,13.1876,1.0,44.425
293,4,2,7,1,F,192,1,F,192,24.069,1.0,6.3186,1.0,7.71,1.0,34.4086
294,4,2,8,1,F,192,1,F,192,15.1504,1.0,3.9428,1.0,4.7366,1.0,27.898
295,4,2,9,1,F,192,1,F,192,8.5912,1.0,2.6506,1.0,1.8524,1.0,21.4204
296,4,3,0,0,F,432,0,F,432,161.3558,1.0,21.2306,1.0,49.6388,1.0,134.2072
297,4,3,1,0,F,432,0,F,432,205.195,1.0,31.55,1.0,75.0654,1.0,166.5352
298,4,3,2,0,F,432,0,F,432,205.2848,1.0,31.7236,1.0,74.9504,1.0,166.6464
299,4,3,3,0,F,432,0,F,432,161.7928,1.0,21.0704,1.0,49.612,1.0,134.3428
300,4,3,4,0,F,432,0,F,432,105.9602,1.0,11.6714,1.0,25.7866,1.0,96.2436
301,4,3,5,0,F,432,0,F,432,66.4818,1.0,6.5096,1.0,13.838,1.0,71.8556
302,4,3,6,1,F,192,1,F,192,42.9066,1.0,7.5692,1.0,13.5126,1.0,45.6852
303,4,3,7,1,F,192,1,F,192,26.2446,1.0,6.9158,1.0,8.5414,1.0,35.9796
304,4,3,8,1,F,192,1,F,192,16.7474,1.0,4.3526,1.0,5.318,1.0,29.1244
305,4,3,9,1,L,226,1,F,192,9.629,1.176945,2.8424,1.176471,2.2742,1.16718,26.1406
306,4,4,0,0,F,432,0,F,432,82.178,1.0,8.4052,1.0,18.2062,1.0,81.3092
307,4,4,1,0,F,432,0,F,432,105.9536,1.0,11.599,1.0,25.8842,1.0,96.2038
308,4,4,2,0,F,432,0,F,432,116.8286,1.0,13.2836,1.0,29.9106,1.0,103.4304
309,4,4,3,0,F,432,0,F,432,105.8904,1.0,11.719,1.0,25.671,1.0,96.1702
310,4,4,4,0,F,432,0,F,432,82.4018,1.0,8.4612,1.0,18.2762,1.0,81.4848
311,4,4,5,0,F,432,0,F,432,58.3552,1.0,5.5056,1.0,11.8574,1.0,66.904
312,4,4,6,1,F,192,1,F,192,40.7788,1.0,7.0834,1.0,13.1232,1.0,44.3082
313,4,4,7,1,F,192,1,F,192,26.2338,1.0,7.0042,1.0,8.4846,1.0,36.0122
314,4,4,8,1,F,192,1,F,192,17.3144,1.0,4.568,1.0,5.4132,1.0,29.5614
315,4,4,9,1,L,226,1,F,192,10.6998,1.176302,3.1092,1.17921,2.654,1.173926,27.4426
316,4,5,0,1,F,192,1,F,192,46.2342,1.0,8.462,1.0,13.8798,1.0,47.8582
317,4,5,1,0,F,432,0,F,432,58.641,1.0,5.5664,1.0,11.8806,1.0,67.138
318,4,5,2,0,F,432,0,F,432,66.677,1.0,6.548,1.0,14.1028,1.0,72.0388
319,4,5,3,0,F,432,0,F,432,66.347,1.0,6.473,1.0,13.8152,1.0,71.7592
320,4,5,4,0,F,432,0,F,432,58.6176,1.0,5.5788,1.0,11.8656,1.0,67.1342
321,4,5,5,1,F,192,1,F,192,46.1876,1.0,8.354,1.0,13.876,1.0,47.7804
322,4,5,6,1,F,192,1,F,192,35.6534,1.0,6.1092,1.0,11.2776,1.0,40.8294
323,4,5,7,1,F,192,1,F,192,24.0606,1.0,6.376,1.0,7.748,1.0,34.446
324,4,5,8,1,F,192,1,F,192,16.814,1.0,4.4072,1.0,5.2346,1.0,29.1526
325,4,5,9,1,F,192,1,F,192,10.4928,1.0,3.0338,1.0,2.6172,1.0,23.5336
326,4,6,0,1,F,192,1,F,192,27.1684,1.0,7.2798,1.0,8.7946,1.0,36.668
327,4,6,1,1,F,192,1,F,192,35.857,1.0,6.0912,1.0,11.448,1.0,40.9758
328,4,6,2,1,F,192,1,F,192,41.0304,1.0,7.1362,1.0,13.1892,1.0,44.4366
329,4,6,3,1,F,192,1,F,192,43.0664,1.0,7.6084,1.0,13.6112,1.0,45.8184
330,4,6,4,1,F,192,1,F,192,40.9336,1.0,7.1664,1.0,13.1026,1.0,44.4126
331,4,6,5,1,F,192,1,F,192,35.836,1.0,6.146,1.0,11.4814,1.0,40.9882
332,4,6,6,1,F,192,1,F,192,27.241,1.0,7.169,1.0,8.8372,1.0,36.6536
333,4,6,7,1,F,192,1,F,192,20.8042,1.0,5.4682,1.0,6.67,1.0,32.1308
334,4,6,8,1,F,192,1,F,192,15.1812,1.0,4.0088,1.0,4.7512,1.0,27.9414
335,4,6,9,1,L,226,1,F,192,9.6974,1.17712,2.9032,1.175255,2.2764,1.171411,26.2074
336,4,7,0,1,F,192,1,F,192,16.5964,1.0,4.3504,1.0,5.1934,1.0,28.9732
337,4,7,1,1,F,192,1,F,192,20.8634,1.0,5.5128,1.0,6.668,1.0,32.2226
338,4,7,2,1,F,192,1,F,192,24.2428,1.0,6.3856,1.0,7.7838,1.0,34.5756
339,4,7,3,1,F,192,1,F,192,26.1434,1.0,6.9158,1.0,8.5272,1.0,35.9214
340,4,7,4,1,F,192,1,F,192,26.1764,1.0,6.974,1.0,8.4884,1.0,35.9622
341,4,7,5,1,F,192,1,F,192,24.2764,1.0,6.3722,1.0,7.8064,1.0,34.5476
342,4,7,6,1,F,192,1,F,192,20.8948,1.0,5.5022,1.0,6.6838,1.0,32.197
343,4,7,7,1,F,192,1,F,192,16.7176,1.0,4.3606,1.0,5.2292,1.0,29.1078
344,4,7,8,1,F,192,1,F,192,12.6486,1.0,3.5442,1.0,3.544,1.0,25.7158
345,4,7,9,1,F,192,1,F,192,8.5024,1.0,2.598,1.0,1.8572,1.0,21.3538
346,4,8,0,1,F,192,1,F,192,9.2694,1.0,2.8026,1.0,2.1372,1.0,22.2488
347,4,8,1,1,F,192,1,F,192,12.5958,1.0,3.4926,1.0,3.4758,1.0,25.6426
348,4,8,2,1,F,192,1,F,192,15.1524,1.0,3.9904,1.0,4.7168,1.0,27.872
349,4,8,3,1,F,192,1,F,192,16.9008,1.0,4.3964,1.0,5.344,1.0,29.2652
350,4,8,4,1,F,192,1,F,192,17.4428,1.0,4.5532,1.0,5.4854,1.0,29.6538
351,4,8,5,1,F,192,1,F,192,16.6056,1.0,4.3756,1.0,5.184,1.0,29.0444
352,4,8,6,1,F,192,1,F,192,15.283,1.0,4.1016,1.0,4.7558,1.0,27.9962
353,4,8,7,1,F,192,1,F,192,12.5348,1.0,3.5252,1.0,3.475,1.0,25.5954
354,4,8,8,1,F,192,1,F,192,9.1254,1.0,2.8032,1.0,1.9982,1.0,22.0192
355,4,8,9,1,a,100,1,F,192,3.9942,0.562866,1.2184,0.663001,0.8906,0.689872,9.6322
356,4,9,1,1,a,100,1,F,192,3.9724,0.563085,1.203,0.661845,0.8756,0.697122,9.6274
357,4,9,2,1,F,192,1,F,192,8.5876,1.0,2.6572,1.0,1.8776,1.0,21.4522
358,4,9,3,1,F,192,1,F,192,9.731,1.0,2.9292,1.0,2.2402,1.0,22.7532
359,4,9,4,1,L,226,1,F,192,10.5278,1.17658,3.0678,1.181172,2.5918,1.175014,27.2232
360,4,9,5,1,L,226,1,F,192,10.5986,1.176042,3.0776,1.177021,2.6366,1.175984,27.2952
361,4,9,6,1,L,226,1,F,192,9.6912,1.17682,2.9272,1.178327,2.1602,1.169521,26.1704
362,4,9,7,1,F,192,1,F,192,8.536,1.0,2.6406,1.0,1.8368,1.0,21.4118
363,4,9,8,1,a,100,1,F,192,3.9486,0.563795,1.2,0.662333,0.8616,0.696843,9.6042
364,5,1,2,0,d,160,0,d,157,109.752,1.018283,23.9848,1.014568,59.24,1.017826,97.3356
365,5,1,3,0,F,432,0,F,432,225.5204,1.0,34.294,1.0,86.7944,1.0,180.4888
366,5,1,4,0,F,432,0,F,432,117.4432,1.0,11.9076,1.0,28.8088,1.0,102.8784
367,5,1,5,0,F,432,0,F,432,63.6386,1.0,5.4544,1.0,12.543,1.0,69.6076
368,5,1,6,1,F,192,1,F,192,38.8064,1.0,6.5216,1.0,12.2966,1.0,42.8782
369,5,1,7,1,F,192,1,F,192,22.1786,1.0,5.649,1.0,7.0472,1.0,32.9662
370,5,1,8,1,F,192,1,F,192,13.402,1.0,3.5964,1.0,3.7234,1.0,26.1572
371,5,1,9,1,b,164,1,F,192,6.6982,0.859425,1.978,0.901719,1.4144,0.926046,16.524
372,5,2,0,0,g,307,0,g,294,202.8258,1.044213,41.1562,1.044484,102.9378,1.044215,176.118
373,5,2,1,0,d,160,0,d,157,109.6004,1.018285,23.6586,1.014295,58.976,1.01779,97.0838
374,5,2,2,0,g,307,0,g,293,199.3054,1.04787,41.3472,1.047761,101.6888,1.047647,174.527
375,5,2,3,0,F,432,0,F,432,225.4036,1.0,34.492,1.0,86.296,1.0,180.4278
376,5,2,4,0,F,432,0,F,432,128.243,1.0,13.4276,1.0,33.0698,1.0,110.083
377,5,2,5,0,F,432,0,F,432,72.3842,1.0,6.4808,1.0,14.7124,1.0,74.8926
378,5,2,6,1,F,192,1,F,192,43.6616,1.0,7.329,1.0,13.625,1.0,45.9812
379,5,2,7,1,F,192,1,F,192,25.5268,1.0,6.5714,1.0,8.1436,1.0,35.3316
380,5,2,8,1,F,192,1,F,192,16.219,1.0,4.1868,1.0,5.0432,1.0,28.5704
381,5,2,9,1,L,226,1,F,192,9.0808,1.176923,2.6792,1.176023,1.8842,1.162509,25.215
382,5,3,0,0,F,432,0,F,432,177.4776,1.0,22.1404,1.0,56.3178,1.0,144.1874
383,5,3,1,0,F,432,0,F,432,225.2386,1.0,34.2726,1.0,86.5596,1.0,180.2992
384,5,3,2,0,F,432,0,F,432,225.4084,1.0,34.1352,1.0,87.07,1.0,180.4346
385,5,3,3,0,F,432,0,F,432,177.7926,1.0,22.0598,1.0,56.5252,1.0,144.3834
386,5,3,4,0,F,432,0,F,432,117.253,1.0,11.9144,1.0,28.765,1.0,102.8128
387,5,3,5,0,F,432,0,F,432,72.439,1.0,6.4622,1.0,14.6854,1.0,74.8858
388,5,3,6,1,F,192,1,F,192,45.4584,1.0,7.8864,1.0,13.922,1.0,47.211
389,5,3,7,1,F,192,1,F,192,28.0262,1.0,7.3118,1.0,8.9886,1.0,37.1308
390,5,3,8,1,F,192,1,F,192,17.5814,1.0,4.4816,1.0,5.4068,1.0,29.587
391,5,3,9,1,F,192,1,F,192,10.3568,1.0,2.9248,1.0,2.5158,1.0,23.2206
392,5,3,10,1,a,100,1,a,168,3.9114,0.607711,1.1786,0.666384,0.8392,0.690181,9.7632
393,5,4,0,0,F,432,0,F,432,89.7914,1.0,8.3584,1.0,19.594,1.0,85.3862
394,5,4,1,0,F,432,0,F,432,116.7616,1.0,11.7808,1.0,28.663,1.0,102.4694
395,5,4,2,0,F,432,0,F,432,128.8062,1.0,13.6096,1.0,33.2746,1.0,110.5204
396,5,4,3,0,F,432,0,F,432,116.9966,1.0,11.9374,1.0,28.482,1.0,102.5746
397,5,4,4,0,F,432,0,F,432,90.0212,1.0,8.422,1.0,19.5508,1.0,85.5266
398,5,4,5,0,F,432,0,F,432,63.7006,1.0,5.458,1.0,12.486,1.0,69.634
399,5,4,6,1,F,192,1,F,192,43.658,1.0,7.4772,1.0,13.5316,1.0,46.0328
400,5,4,7,1,F,192,1,F,192,28.0364,1.0,7.3024,1.0,9.0008,1.0,37.136
401,5,4,8,1,F,192,1,F,192,18.1054,1.0,4.6472,1.0,5.5362,1.0,29.9768
402,5,4,9,1,F,192,1,F,192,11.4442,1.0,3.1728,1.0,2.8656,1.0,24.313
403,5,4,10,1,b,164,1,b,190,6.1816,0.85913,1.8466,0.906748,1.3192,0.931625,15.9674
404,5,5,0,1,F,192,1,F,192,48.7408,1.0,8.7672,1.0,13.925,1.0,49.2802
405,5,5,1,0,F,432,0,F,432,63.7496,1.0,5.4394,1.0,12.5798,1.0,69.6676
406,5,5,2,0,F,432,0,F,432,72.9552,1.0,6.4486,1.0,14.8598,1.0,75.2066
407,5,5,3,0,F,432,0,F,432,72.4246,1.0,6.3448,1.0,14.802,1.0,74.8406
408,5,5,4,0,F,432,0,F,432,63.7952,1.0,5.5,1.0,12.5048,1.0,69.6594
409,5,5,5,1,F,192,1,F,192,48.5568,1.0,8.7278,1.0,14.1694,1.0,49.1966
410,5,5,6,1,F,192,1,F,192,38.2348,1.0,6.4096,1.0,12.0558,1.0,42.479
411,5,5,7,1,F,192,1,F,192,25.6486,1.0,6.7334,1.0,8.1126,1.0,35.4634
412,5,5,8,1,F,192,1,F,192,17.7852,1.0,4.5444,1.0,5.4676,1.0,29.7436
413,5,5,9,1,F,192,1,F,192,11.2362,1.0,3.114,1.0,2.8922,1.0,24.1304
414,5,5,10,1,d,100,1,d,192,4.3074,0.557599,1.2858,0.647379,0.8978,0.687013,9.848
415,5,6,0,1,F,192,1,F,192,28.864,1.0,7.528,1.0,9.1486,1.0,37.713
416,5,6,1,1,F,192,1,F,192,38.1466,1.0,6.3726,1.0,12.0972,1.0,42.4188
417,5,6,2,1,F,192,1,F,192,43.8122,1.0,7.4514,1.0,13.6122,1.0,46.116
418,5,6,3,1,F,192,1,F,192,45.482,1.0,7.8306,1.0,13.8988,1.0,47.1776
419,5,6,4,1,F,192,1,F,192,43.6324,1.0,7.385,1.0,13.5862,1.0,45.9888
420,5,6,5,1,F,192,1,F,192,38.442,1.0,6.434,1.0,12.189,1.0,42.6378
421,5,6,6,1,F,192,1,F,192,29.0974,1.0,7.5886,1.0,9.2568,1.0,37.8526
422,5,6,7,1,F,192,1,F,192,22.083,1.0,5.695,1.0,6.9712,1.0,32.8952
423,5,6,8,1,F,192,1,F,192,16.167,1.0,4.0682,1.0,5.0296,1.0,28.4356
424,5,6,9,1,F,192,1,F,192,10.3192,1.0,2.9616,1.0,2.4652,1.0,23.155
425,5,6,10,1,b,164,1,b,190,6.2124,0.859442,1.8148,0.910734,1.3696,0.923481,15.9876
426,5,7,0,1,F,192,1,F,192,17.3498,1.0,4.4162,1.0,5.285,1.0,29.3902
427,5,7,1,1,F,192,1,F,192,22.1622,1.0,5.6854,1.0,6.978,1.0,32.9488
428,5,7,2,1,F,192,1,F,192,25.7732,1.0,6.6578,1.0,8.1886,1.0,35.5276
429,5,7,3,1,F,192,1,F,192,27.9364,1.0,7.2334,1.0,8.9426,1.0,37.0164
430,5,7,4,1,F,192,1,F,192,27.9218,1.0,7.318,1.0,8.9168,1.0,37.0394
431,5,7,5,1,F,192,1,F,192,25.532,1.0,6.532,1.0,8.0358,1.0,35.2776
432,5,7,6,1,F,192,1,F,192,22.255,1.0,5.6856,1.0,7.0282,1.0,32.9914
433,5,7,7,1,F,192,1,F,192,17.4804,1.0,4.4782,1.0,5.3306,1.0,29.508
434,5,7,8,1,F,192,1,F,192,13.5072,1.0,3.6156,1.0,3.8076,1.0,26.2644
435,5,7,9,1,L,226,1,F,192,9.0882,1.176515,2.7118,1.173022,1.912,1.162134,25.2002
436,5,7,10,1,a,100,1,a,167,3.7244,0.607131,1.0808,0.671355,0.792,0.700758,9.6032
437,5,8,0,1,L,226,1,F,192,9.8286,1.17677,2.878,1.178805,2.2074,1.16499,26.1676
438,5,8,1,1,F,192,1,F,192,13.4462,1.0,3.5834,1.0,3.8112,1.0,26.2368
439,5,8,2,1,F,192,1,F,192,16.1648,1.0,4.1678,1.0,5.0714,1.0,28.5378
440,5,8,3,1,F,192,1,F,192,17.8388,1.0,4.5322,1.0,5.5074,1.0,29.7908
441,5,8,4,1,F,192,1,F,192,18.1508,1.0,4.651,1.0,5.6836,1.0,30.0162
442,5,8,5,1,F,192,1,F,192,17.5552,1.0,4.5032,1.0,5.4038,1.0,29.5574
443,5,8,6,1,F,192,1,F,192,16.1656,1.0,4.1768,1.0,5.0008,1.0,28.4672
444,5,8,7,1,F,192,1,F,192,13.5788,1.0,3.6354,1.0,3.8446,1.0,26.298
445,5,8,8,1,L,226,1,F,192,9.8154,1.177048,2.8502,1.175637,2.2336,1.168965,26.176
446,5,8,9,1,F,192,1,F,192,7.7888,1.0,2.3004,1.0,1.6714,1.0,20.3868
447,5,9,1,1,F,192,1,F,192,7.7554,1.0,2.2812,1.0,1.6214,1.0,20.2782
448,5,9,2,1,L,226,1,F,192,9.0044,1.177402,2.7192,1.174242,1.8706,1.157703,25.1596
449,5,9,3,1,F,192,1,F,192,10.4604,1.0,3.026,1.0,2.4498,1.0,23.313
450,5,9,4,1,F,192,1,F,192,11.3124,1.0,3.1606,1.0,2.8122,1.0,24.1612
451,5,9,5,1,F,192,1,F,192,11.448,1.0,3.21,1.0,2.908,1.0,24.3282
452,5,9,6,1,F,192,1,F,192,10.3036,1.0,2.9484,1.0,2.364,1.0,23.123
453,5,9,7,1,L,226,1,F,192,9.0694,1.177388,2.7068,1.174597,1.8232,1.156867,25.1306
454,5,9,8,1,b,164,1,F,192,6.652,0.858028,1.9616,0.902427,1.4092,0.921942,16.4748
455,5,10,3,1,a,100,1,a,168,3.7772,0.60701,1.088,0.675735,0.8286,0.69539,9.649
456,5,10,4,1,b,164,1,b,190,6.18,0.860841,1.8148,0.910183,1.3214,0.932193,15.9502
457,5,10,5,1,d,100,1,d,192,4.2226,0.559655,1.2804,0.649641,0.908,0.692952,9.7886
458,5,10,6,1,b,164,1,b,190,6.2822,0.859508,1.9048,0.904662,1.3038,0.929897,16.1016
459,5,10,7,1,a,100,1,a,167,3.7418,0.60976,1.1126,0.670681,0.8144,0.699411,9.6354
460,6,1,2,0,d,160,0,d,157,100.6516,1.019759,19.8342,1.008379,48.7662,1.020346,88.8584
461,6,1,3,0,F,432,0,F,432,197.2092,1.0,27.5016,1.0,67.9298,1.0,159.126
462,6,1,4,0,F,432,0,F,432,98.9048,1.0,9.6896,1.0,22.2624,1.0,91.0472
463,6,1,5,0,F,432,0,F,432,52.3622,1.0,4.431,1.0,9.7656,1.0,62.8174
464,6,1,6,1,F,192,1,F,192,32.3296,1.0,5.021,1.0,9.6336,1.0,38.302
465,6,1,7,1,F,192,1,F,192,17.816,1.0,4.3572,1.0,5.4096,1.0,29.7062
466,6,1,8,1,F,192,1,F,192,10.6432,1.0,2.7484,1.0,2.945,1.0,23.6052
467,6,1,9,1,a,100,1,F,192,3.2596,0.574304,0.9426,0.678973,0.6274,0.732866,9.0896
468,6,2,0,0,g,307,0,g,294,184.3144,1.044163,33.484,1.044105,83.971,1.044168,159.0418
469,6,2,1,0,d,160,0,d,157,100.399,1.019791,19.535,1.007986,48.4964,1.020389,88.5718
470,6,2,2,0,g,307,0,g,293,181.3384,1.047884,33.372,1.047279,83.0862,1.047741,157.6238
471,6,2,3,0,F,432,0,F,432,197.3564,1.0,27.7324,1.0,67.8762,1.0,159.3116
472,6,2,4,0,F,432,0,F,432,108.7256,1.0,10.8944,1.0,25.624,1.0,97.213
473,6,2,5,0,F,432,0,F,432,59.717,1.0,5.2346,1.0,11.3094,1.0,67.2652
474,6,2,6,1,F,192,1,F,192,36.3676,1.0,5.6938,1.0,10.2756,1.0,40.7816
475,6,2,7,1,F,192,1,F,192,20.7414,1.0,5.1002,1.0,6.4068,1.0,31.8284
476,6,2,8,1,F,192,1,F,192,12.8182,1.0,3.1368,1.0,3.849,1.0,25.7116
477,6,2,9,1,F,192,1,F,192,7.0526,1.0,2.0406,1.0,1.441,1.0,19.5434
478,6,3,0,0,F,432,0,F,432,151.9612,1.0,17.7706,1.0,43.454,1.0,126.4826
479,6,3,1,0,F,432,0,F,432,196.8408,1.0,27.5928,1.0,67.9464,1.0,159.0216
480,6,3,2,0,F,432,0,F,432,196.8884,1.0,27.3978,1.0,68.2958,1.0,158.9414
481,6,3,3,0,F,432,0,F,432,151.764,1.0,17.8142,1.0,43.2088,1.0,126.3264
482,6,3,4,0,F,432,0,F,432,98.8154,1.0,9.6972,1.0,22.1826,1.0,90.9804
483,6,3,5,0,F,432,0,F,432,59.8608,1.0,5.2386,1.0,11.3858,1.0,67.4346
484,6,3,6,1,F,192,1,F,192,37.9254,1.0,6.1078,1.0,10.5606,1.0,41.8234
485,6,3,7,1,F,192,1,F,192,22.9652,1.0,5.6672,1.0,7.0262,1.0,33.361
486,6,3,8,1,F,192,1,F,192,14.0446,1.0,3.4348,1.0,4.1888,1.0,26.7744
487,6,3,9,1,L,226,1,F,192,8.1416,1.178073,2.17,1.165622,1.9456,1.160876,24.1248
488,6,4,0,0,F,432,0,F,432,74.7804,1.0,6.7786,1.0,15.0752,1.0,76.3508
489,6,4,1,0,F,432,0,F,432,98.4488,1.0,9.51,1.0,22.2964,1.0,90.736
490,6,4,2,0,F,432,0,F,432,108.994,1.0,10.9468,1.0,25.8288,1.0,97.4296
491,6,4,3,0,F,432,0,F,432,98.7544,1.0,9.7404,1.0,22.163,1.0,90.985
492,6,4,4,0,F,432,0,F,432,74.8634,1.0,6.8224,1.0,15.0826,1.0,76.3888
493,6,4,5,0,F,432,0,F,432,52.394,1.0,4.4396,1.0,9.7012,1.0,62.8192
494,6,4,6,1,F,192,1,F,192,36.2778,1.0,5.7628,1.0,10.3718,1.0,40.8184
495,6,4,7,1,F,192,1,F,192,22.949,1.0,5.6312,1.0,6.9632,1.0,33.322
496,6,4,8,1,F,192,1,F,192,14.4652,1.0,3.5868,1.0,4.2774,1.0,27.1212
497,6,4,9,1,F,192,1,F,192,8.9986,1.0,2.3904,1.0,2.1972,1.0,21.8396
498,6,4,10,1,d,100,1,d,190,3.2306,0.57463,0.937,0.682818,0.66,0.717273,9.0712
499,6,5,0,1,F,192,1,F,192,40.9308,1.0,6.9362,1.0,10.5194,1.0,43.729
500,6,5,1,0,F,432,0,F,432,52.495,1.0,4.4326,1.0,9.638,1.0,62.8796
501,6,5,2,0,F,432,0,F,432,60.2096,1.0,5.2152,1.0,11.6662,1.0,67.605
502,6,5,3,0,F,432,0,F,432,60.0422,1.0,5.1668,1.0,11.4946,1.0,67.4888
503,6,5,4,0,F,432,0,F,432,52.4376,1.0,4.4832,1.0,9.7958,1.0,62.9514
504,6,5,5,1,F,192,1,F,192,40.5912,1.0,6.815,1.0,10.579,1.0,43.5122
505,6,5,6,1,F,192,1,F,192,31.9152,1.0,4.9252,1.0,9.469,1.0,38.0276
506,6,5,7,1,F,192,1,F,192,20.8188,1.0,5.2026,1.0,6.3084,1.0,31.9168
507,6,5,8,1,F,192,1,F,192,14.0226,1.0,3.475,1.0,4.1184,1.0,26.7556
508,6,5,9,1,F,192,1,F,192,8.8586,1.0,2.3336,1.0,2.237,1.0,21.6792
509,6,5,10,1,d,100,1,d,192,3.3416,0.570266,1.0044,0.670649,0.6666,0.721272,9.1414
510,6,6,0,1,F,192,1,F,192,23.6524,1.0,5.7638,1.0,7.162,1.0,33.793
511,6,6,1,1,F,192,1,F,192,31.986,1.0,4.8334,1.0,9.5154,1.0,38.0182
512,6,6,2,1,F,192,1,F,192,36.4334,1.0,5.8034,1.0,10.327,1.0,40.8948
513,6,6,3,1,F,192,1,F,192,37.8286,1.0,6.0622,1.0,10.4872,1.0,41.7586
514,6,6,4,1,F,192,1,F,192,36.492,1.0,5.7482,1.0,10.4128,1.0,40.913
515,6,6,5,1,F,192,1,F,192,32.0816,1.0,4.924,1.0,9.5898,1.0,38.1302
516,6,6,6,1,F,192,1,F,192,23.8838,1.0,5.8696,1.0,7.19,1.0,33.9782
517,6,6,7,1,F,192,1,F,192,17.787,1.0,4.332,1.0,5.3722,1.0,29.7126
518,6,6,8,1,F,192,1,F,192,12.8722,1.0,3.176,1.0,3.85,1.0,25.7408
519,6,6,9,1,L,226,1,F,192,8.1792,1.178722,2.2276,1.166816,1.9218,1.161515,24.1356
520,6,6,10,1,d,100,1,d,190,3.241,0.574761,0.9342,0.682937,0.6732,0.708259,9.0852
521,6,7,0,1,F,192,1,F,192,13.8016,1.0,3.4048,1.0,4.091,1.0,26.5498
522,6,7,1,1,F,192,1,F,192,17.9142,1.0,4.4044,1.0,5.4562,1.0,29.806
523,6,7,2,1,F,192,1,F,192,20.8034,1.0,5.125,1.0,6.3176,1.0,31.8842
524,6,7,3,1,F,192,1,F,192,22.8716,1.0,5.6364,1.0,6.9908,1.0,33.2908
525,6,7,4,1,F,192,1,F,192,22.8314,1.0,5.6588,1.0,6.9716,1.0,33.289
526,6,7,5,1,F,192,1,F,192,20.7676,1.0,5.1524,1.0,6.236,1.0,31.857
527,6,7,6,1,F,192,1,F,192,17.8678,1.0,4.3948,1.0,5.4228,1.0,29.792
528,6,7,7,1,F,192,1,F,192,13.8982,1.0,3.3824,1.0,4.1048,1.0,26.6226
529,6,7,8,1,F,192,1,F,192,10.7248,1.0,2.77,1.0,2.9494,1.0,23.7086
530,6,7,9,1,F,192,1,F,192,7.0764,1.0,2.0074,1.0,1.4468,1.0,19.5838
531,6,8,0,1,F,192,1,F,192,7.7802,1.0,2.1788,1.0,1.7476,1.0,20.4034
532,6,8,1,1,F,192,1,F,192,10.615,1.0,2.7358,1.0,2.9314,1.0,23.608
533,6,8,2,1,F,192,1,F,192,12.7148,1.0,3.0676,1.0,3.8408,1.0,25.5842
534,6,8,3,1,F,192,1,F,192,14.061,1.0,3.4336,1.0,4.1986,1.0,26.7746
535,6,8,4,1,F,192,1,F,192,14.5736,1.0,3.5538,1.0,4.4062,1.0,27.1898
