,Slinks,DAQlpGBT,link variable,Total lpGBT of Slinks,total rate,lpGBT Rates,FPGA,Event-Buffer,Total lpGBT of FPGA,Total Rate of FPGA
1284,223,1006,single,6,688.6222,76.35104,21,30,57,5514.70313
1285,224,1390,single,5,688.9538,20.3816,1,29,53,5501.04048
1286,224,1311,single,5,688.9538,57.31531,1,29,53,5501.04048
1287,224,925,single,5,688.9538,93.189,1,29,53,5501.04048
0,1,232,double,8,705.38303,249.5975,14,28,55,5493.90423
1,2,234,double,7,685.55985,249.5858,4,28,53,5474.07182
2,3,316,double,6,682.42466,383.7639,22,28,53,5507.44052
3,4,314,double,6,688.62585,384.2873,14,28,55,5493.90423
4,5,380,double,8,683.7925,384.316,15,29,53,5481.7033
5,6,378,double,6,684.75162,384.6464,7,28,54,5479.27421
6,7,266,double,7,685.98378,253.1713,20,30,56,5489.5818
7,8,264,double,8,685.9902,253.1532,14,28,55,5493.90423
8,9,222,double,6,680.50011,386.8781,14,28,55,5493.90423
9,10,220,double,6,691.40519,387.0361,27,28,54,5492.42182
10,11,70,double,6,693.9047,390.4938,28,30,56,5490.10547
11,12,68,double,7,682.27441,390.8583,27,28,54,5492.42182
12,15,258,double,6,682.3455,396.479,2,28,53,5483.41892
13,16,256,double,6,684.6312,396.589,19,28,53,5483.138
14,17,134,double,7,682.8221,398.9747,3,30,55,5482.9233
15,18,132,double,6,685.4367,399.4305,26,28,52,5496.16321
16,19,170,double,7,690.05281,270.5839,1,29,53,5501.04048
17,20,168,double,8,683.67158,270.6474,2,28,53,5483.41892
18,21,354,double,6,684.73664,272.3783,5,28,54,5486.45375
19,22,352,double,7,690.9714,272.5884,3,30,55,5482.9233
20,23,382,double,6,692.2407,273.6348,14,28,55,5493.90423
21,24,384,double,8,685.9238,273.5334,18,30,55,5499.01081
22,25,32,double,8,683.973,406.9392,26,28,52,5496.16321
23,26,30,double,6,683.68507,407.2646,27,28,54,5492.42182
24,27,160,double,6,681.38918,410.867,25,28,52,5471.91851
25,28,162,double,7,686.1862,410.888,2,28,53,5483.41892
26,29,226,double,6,682.09188,414.0981,24,28,52,5485.61659
27,30,224,double,8,690.0053,414.2447,11,30,57,5524.91148
28,31,98,double,5,684.6129,414.625,28,30,56,5490.10547
29,32,318,double,5,685.8659,423.2723,23,28,52,5471.33706
30,33,320,double,8,681.1876,422.974,17,30,54,5485.60658
31,34,96,double,6,685.99638,414.855,16,28,51,5501.72531
32,35,254,double,6,678.06496,424.4047,6,28,54,5468.21219
33,36,252,double,7,685.966,424.7591,7,28,54,5479.27421
34,37,468,double,7,682.83133,294.0432,8,28,53,5480.88316
35,38,466,double,7,684.1656,294.3149,4,28,53,5474.07182
36,39,498,double,7,681.9457,298.1227,14,28,55,5493.90423
37,40,496,double,7,685.4687,298.4612,21,30,57,5514.70313
38,41,190,double,6,683.54586,430.406,22,28,53,5507.44052
39,42,188,double,5,687.1606,430.42,26,28,52,5496.16321
40,43,294,double,7,685.66014,302.3982,28,30,56,5490.10547
41,44,292,double,7,687.72321,302.5807,11,30,57,5524.91148
42,45,322,double,8,684.56743,305.0529,12,29,54,5486.08678
43,46,324,double,7,687.78898,304.9412,5,28,54,5486.45375
44,47,66,double,6,695.659,436.026,20,30,56,5489.5818
45,48,64,double,6,688.3871,436.306,2,28,53,5483.41892
46,49,158,double,5,684.43541,441.2469,24,28,52,5485.61659
47,50,156,double,5,682.73091,441.2609,17,30,54,5485.60658
48,51,406,double,8,681.8385,314.8528,14,28,55,5493.90423
49,52,404,double,6,682.03135,315.3993,13,28,52,5479.53835
50,53,92,double,6,682.80782,444.8959,19,28,53,5483.138
51,54,94,double,6,682.2003,445.1685,11,30,57,5524.91148
52,55,436,double,7,686.71502,318.7926,12,29,54,5486.08678
53,56,434,double,7,685.8039,319.2617,12,29,54,5486.08678
54,57,846,double,8,683.17323,192.646,6,28,54,5468.21219
55,58,130,double,5,685.3532,449.991,5,28,54,5486.45375
56,59,346,double,7,684.98316,342.803,17,30,54,5485.60658
57,60,844,double,7,684.56548,193.053,28,30,56,5490.10547
58,64,128,double,6,684.60293,450.135,8,28,53,5480.88316
59,65,344,double,7,685.55997,343.3547,23,28,52,5471.33706
60,68,812,double,8,682.94551,201.0758,24,28,52,5485.61659
61,69,814,double,8,688.79069,200.6861,21,30,57,5514.70313
62,76,854,double,9,684.806,150.7179,22,28,53,5507.44052
63,78,262,double,6,682.73607,339.4114,7,28,54,5479.27421
64,79,856,double,7,685.1495,150.7394,9,30,56,5507.98652
65,80,260,double,7,695.3818,339.6211,22,28,53,5507.44052
66,88,892,double,7,691.52529,195.2982,9,30,56,5507.98652
67,97,38,double,6,688.2206,340.5573,27,28,54,5492.42182
68,98,40,double,6,678.0182,340.586,19,28,53,5483.138
69,105,878,double,8,684.35842,177.9172,11,30,57,5524.91148
70,113,376,double,7,686.79035,347.1774,9,30,56,5507.98652
71,117,907,double,8,679.9467,186.1277,20,30,56,5489.5818
72,118,374,double,7,692.04026,347.669,18,30,55,5499.01081
73,121,10,double,8,689.851,326.8152,3,30,55,5482.9233
74,122,8,double,6,684.66229,326.8147,4,28,53,5474.07182
75,151,876,double,8,683.6967,178.1644,5,28,54,5486.45375
76,152,920,double,7,690.68024,170.0694,24,28,52,5485.61659
77,156,894,double,7,685.60349,157.361,24,28,52,5485.61659
78,162,922,double,7,685.43764,169.7657,10,30,55,5473.58338
79,171,0,double,6,687.24703,355.5475,1,29,53,5501.04048
80,172,228,double,6,685.8235,332.8837,26,28,52,5496.16321
81,173,822,double,8,680.0789,154.5439,27,28,54,5492.42182
82,174,824,double,7,687.1896,154.4959,18,30,55,5499.01081
83,178,288,double,7,692.57228,355.5097,1,29,53,5501.04048
84,179,2,double,8,692.47979,355.4363,28,30,56,5490.10547
85,180,230,double,7,687.08678,332.7356,17,30,54,5485.60658
86,181,290,double,6,685.4139,355.4081,15,29,53,5481.7033
87,184,194,double,5,684.4881,461.594,16,28,51,5501.72531
88,187,192,double,5,694.0601,461.9141,13,28,52,5479.53835
89,188,166,double,7,691.2005,357.8139,24,28,52,5485.61659
90,190,164,double,7,685.19248,358.1439,25,28,52,5471.91851
91,192,977,double,8,689.4294,153.937,10,30,55,5473.58338
92,205,62,double,5,688.6583,467.5174,3,30,55,5482.9233
93,206,818,double,9,683.3571,230.4247,27,28,54,5492.42182
94,207,60,double,5,684.30629,467.6358,15,29,53,5481.7033
95,208,816,double,8,685.86853,230.5513,11,30,57,5524.91148
96,209,102,double,6,687.62637,365.7831,8,28,53,5480.88316
97,210,100,double,7,681.1235,366.3132,20,30,56,5489.5818
98,213,198,double,7,686.6797,374.7344,13,28,52,5479.53835
99,214,196,double,6,682.9181,375.1077,9,30,56,5507.98652
100,215,286,double,6,684.4702,377.9358,15,29,53,5481.7033
101,216,284,double,6,684.3399,378.3944,8,28,53,5480.88316
102,217,6,double,6,685.19323,379.9456,5,28,54,5486.45375
103,218,4,double,7,687.8498,380.1539,18,30,55,5499.01081
104,219,350,double,6,684.16747,380.9151,6,28,54,5468.21219
105,220,36,double,6,687.72242,380.987,12,29,54,5486.08678
106,221,348,double,6,682.115,381.1565,27,28,54,5492.42182
107,222,34,double,6,685.34554,381.242,7,28,54,5479.27421
108,223,124,double,6,688.6222,483.2248,21,30,57,5514.70313
109,224,126,double,5,688.9538,483.2699,1,29,53,5501.04048
